BLOCKID|DISTRICT
240054044041014|010
240054044041015|010
240054044041016|010
240054044041017|010
240054044041018|010
240054044041019|010
240054044041020|010
240054044041021|010
240054044041022|010
240054044041023|010
240054044041024|010
240054044041025|010
240054044041026|010
240054044041027|010
240054044041028|010
240054044042000|010
240054044042001|010
240054044042002|010
240054044042003|010
240054044042004|010
240054044042005|010
240054044042006|010
240054044042007|010
240054044042008|010
240054044043000|010
240054044043001|010
240054044043002|010
240054044043003|010
240054044043004|010
240054044043005|010
240054044043006|010
240054044043007|010
240054044043008|010
240054045011000|010
240054045011001|010
240054045011002|010
240054045011003|010
240054045011004|010
240054045011005|010
240054045011006|010
240054045011007|010
240054045011008|010
240054045011009|010
240054045011010|010
240054045011011|010
240054045011012|010
240054045011013|010
240054045011014|010
240054045011015|010
240054045012000|010
240054045012001|010
240054045012002|010
240054045012003|010
240054045012004|010
240054045012005|010
240054045012006|010
240054045012007|010
240054045012008|010
240054045012009|010
240054045012010|010
240054045012011|010
240054045013000|010
240054045013001|010
240054045013002|010
240054045013003|010
240054045013004|010
240054045014000|010
240054045014001|010
240054045014002|010
240054045014003|010
240054045014004|010
240054045014005|010
240054045014006|010
240054045014007|010
240054045014008|010
240054045014009|010
240054045014010|010
240054045014011|010
240054045021000|010
240054045021001|010
240054045021002|010
240054045021003|010
240054045021004|010
240054045021005|010
240054045021006|010
240054045021007|010
240054045021008|010
240054045022000|010
240054045022001|010
240054045022002|010
240054045022003|010
240054045022004|010
240054045022005|010
240054045022006|010
240054045023000|010
240054045023001|010
240054045023002|010
240054045023003|010
240054045023004|010
240054045023005|010
240054045023006|010
240054045023007|010
240054045023008|010
240054046001000|010
240054046001001|010
240054046001002|010
240054046001003|010
240054046001004|010
240054046001005|010
240054046001006|010
240054046001007|010
240054046001008|010
240054046001009|010
240054046001010|010
240054046001011|010
240054046001012|010
240054046001013|010
240054046001014|010
240054046001015|010
240054046001016|010
240054046001017|010
240054046001018|010
240054046001019|010
240054046001020|010
240054046001021|010
240054046001022|010
240054046001023|010
240054046001024|010
240054046001025|010
240054046001026|010
240054046001027|010
240054046001028|010
240054046001029|010
240054046001030|010
240054046001031|010
240054046001032|010
240054046001033|010
240054046001034|010
240054046001035|010
240054046001036|010
240054046002000|010
240054046002001|010
240054046002002|010
240054046002003|010
240054046002004|010
240054046002005|010
240054046002006|010
240054046002007|010
240054046002008|010
240054046002009|010
240054046002010|010
240054046002011|010
240054046002012|010
240054046002013|010
240054046002014|010
240054046002015|010
240054046002016|010
240054046002017|010
240054046002018|010
240054046002019|010
240054046002020|010
240054046002021|010
240054046002022|010
240054046002023|010
240054046002024|010
240054046002025|010
240054046002026|010
240054046002027|010
240054046002028|010
240054046002029|010
240054046002030|010
240054046002031|010
240054046002032|010
240054046002033|010
240054046002034|010
240054046002035|010
240054046002036|010
240054046002037|010
240054046002038|010
240054048001000|010
240054048001001|010
240054048001002|010
240054048001003|010
240054048001004|010
240054048001005|010
240054048001006|010
240054048001007|010
240054048001008|010
240054048001009|010
240054048001010|010
240054048001011|010
240054048001012|010
240054048001013|010
240054048001014|010
240054048001015|010
240054048001016|010
240054048001017|010
240054048001018|010
240054048001019|010
240054048001020|010
240054048001021|010
240054048001022|010
240054048001023|010
240054048001024|010
240054048001025|010
240054048001026|010
240054048001027|010
240054048001028|010
240054048001029|010
240054048001030|010
240054048001031|010
240054048001032|010
240054048001033|010
240054048001034|010
240054048002000|010
240054048002001|010
240054048002002|010
240054048002003|010
240054048002004|010
240054048002005|010
240054048002006|010
240054048002007|010
240054048002008|010
240054048002009|010
240054048002010|010
240054049001000|011
240054049001001|011
240054049001002|011
240054049001003|011
240054049001004|011
240054049001005|011
240054049001006|011
240054049001007|011
240054049001008|011
240054049001009|011
240054049002000|011
240054049002001|011
240054049002002|011
240054049002003|011
240054049002004|011
240054049002005|011
240054049002006|011
240054049002007|011
240054049002008|011
240054049002009|011
240054049002010|011
240054049002011|011
240054049003000|010
240054049003001|010
240054049003002|010
240054049003003|011
240054049003004|011
240054049003005|010
240054050001000|42B
240054050001001|42B
240054050001002|42B
240054050001003|42B
240054050001004|42B
240054050001005|42B
240054050001006|42B
240054050001007|42B
240054050001008|42B
240054050001009|42B
240054050001010|42B
240054050001011|42B
240054050001012|42B
240054050001013|42B
240054050001014|42B
240054050001015|42B
240054050001016|42B
240054050001017|42B
240054050001018|42B
240054050001019|42B
240054050001020|42B
240054050001021|42B
240054050001022|42B
240054050001023|42B
240054050001024|42B
240054050001025|42B
240054050001026|42B
240054050001027|42B
240054050001028|42B
240054050001029|42B
240054050001030|42B
240054050001031|42B
240054050001032|42B
240054050001033|42B
240054050001034|42B
240054050001035|42B
240054050001036|42B
240054050001037|42B
240054050001038|42B
240054050001039|42B
240054050001040|42B
240054050001041|42B
240054050001042|42B
240054050001043|42B
240054050001044|42B
240054050001045|42B
240054050001046|42B
240054050001047|42B
240054050001048|42B
240054050001049|42B
240054050001050|42B
240054050001051|42B
240054050001052|42B
240054050001053|42B
240054050001054|42B
240054050001055|010
240054050001056|42B
240054050001057|42B
240054050001058|42B
240054050001059|42B
240054050001060|42B
240054050001061|42B
240054050001062|42B
240054050001063|42B
240054050001064|42B
240054050001065|42B
240054050001066|010
240054050001067|010
240054050001068|42B
240054050001069|42B
240054050001070|42B
240054050001071|42B
240054050001072|42B
240054050002000|42B
240054050002001|42B
240054050002002|42B
240054050002003|42B
240054050002004|42B
240054050002005|42B
240054050002006|42B
240054050002007|42B
240054050002008|42B
240054050002009|42B
240054050002010|42B
240054050002011|42B
240054050002012|42B
240054050002013|42B
240054050002014|42B
240054050002015|010
240054050002016|010
240054050002017|42B
240054050002018|010
240054050002019|010
240054050002020|010
240054050002021|010
240054050002022|010
240054050002023|010
240054050002024|010
240054050002025|010
240054050002026|010
240054050002027|010
240054050002028|010
240054050002029|010
240054050002030|010
240054050002031|010
240054050002032|010
240054050002033|010
240054050002034|010
240054050002035|010
240054050002036|42B
240054050002037|42B
240054050002038|42B
240054050002039|42B
240054050002040|42B
240054050002041|42B
240054050002042|42B
240054060001000|42B
240054060001001|42B
240054060001002|42B
240054060001003|42B
240054060001004|42B
240054060001005|42B
240054060001006|42B
240054060001007|42B
240054060001008|42B
240054060001009|42B
240054060001010|42B
240054060001011|42B
240054060001012|42B
240054060001013|42B
240054060001014|42B
240054060001015|42B
240054060001016|42B
240054060001017|42B
240054060001018|42B
240054060001019|42B
240054060001020|42B
240054060001021|42B
240054060001022|42B
240054060001023|42B
240054060001024|42B
240054060001025|42B
240054060001026|42B
240054060001027|42B
240054060001028|42B
240054060001029|42B
240054060001030|42B
240054060001031|42B
240054060001032|42B
240054060001033|42B
240054060001034|42B
240054060001035|42B
240054060001036|42B
240054060001037|42B
240054060001038|42B
240054060001039|42B
240054060001040|42B
240054060001041|42B
240054060002000|42B
240054060002001|42B
240054060002002|42B
240054060002003|42B
240054060002004|42B
240054060002005|42B
240054060002006|42B
240054060002007|42B
240054060002008|42B
240054060002009|42B
240054060002010|42B
240054060002011|42B
240054060002012|42B
240054060002013|42B
240054060002014|42B
240054060002015|42B
240054060002016|42B
240054060002017|42B
240054060002018|42B
240054060002019|42B
240054060002020|42B
240054060002021|42B
240054060002022|42B
240054060002023|42B
240054060002024|42B
240054060002025|42B
240054060003000|42B
240054060003001|42B
240054060003002|42B
240054060003003|42B
240054060003004|42B
240054060003005|42B
240054060003006|42B
240054060003007|42B
240054060003008|42B
240054060003009|42B
240054060003010|42B
240054060003011|42B
240054060003012|42B
240054060003013|42B
240054060003014|42B
240054060003015|42B
240054060003016|42B
240054060003017|42B
240054060003018|42B
240054060003019|42B
240054060003020|42B
240054060003021|42B
240054060003022|42B
240054060003023|42B
240054060004000|42B
240054060004001|42B
240054060004002|42B
240054060004003|42B
240054060004004|42B
240054060004005|42B
240054060004006|42B
240054060004007|42B
240054060004008|42B
240054060004009|42B
240054060004010|42B
240054060004011|42B
240054060004012|42B
240054060004013|42B
240054060004014|42B
240054070011000|42B
240054070011001|42B
240054070011002|42B
240054070011003|42B
240054070011004|42B
240054070011005|42B
240054070011006|42B
240054070011007|42B
240054070011008|42B
240054070011009|42B
240054070011010|42B
240054070011011|42B
240054070011012|42B
240054070011013|42B
240054070011014|42B
240054070011015|42B
240054070011016|42B
240054070011017|42B
240054070011018|42B
240054070011019|42B
240054070011020|42B
240054070011021|42B
240054070012000|007
240054070012001|007
240054070012002|007
240054070012003|007
240054070012004|007
240054070012005|007
240054070012006|007
240054070012007|42B
240054070012008|42B
240054070012009|42B
240054070012010|42B
240054070012011|42B
240054070012012|42B
240054070012013|42B
240054070012014|42B
240054070012015|42B
240054070012016|42B
240054070012017|42B
240054070012018|42B
240054070012019|42B
240054070012020|42B
240054070012021|42B
240054070012022|42B
240054070012023|42B
240054070012024|42B
240054070012025|42B
240054070012026|42B
240054070021000|007
240054070021001|007
240054070021002|007
240054070021003|007
240054070021004|007
240054070021005|007
240054070021006|007
240054070021007|007
240054070021008|007
240054070021009|007
240054070021010|007
240054070021011|007
240054070021012|007
240054070021013|007
240054070021014|007
240054070021015|007
240054070021016|007
240054070021017|007
240054070021018|007
240054070021019|007
240054070021020|007
