BLOCKID|PLACEFP
240317007282018|
240317007282019|31175
240317007282020|31175
240317007282021|31175
240317007282022|31175
240317007282023|31175
240317007282024|31175
240317007282025|31175
240317007282026|31175
240317007282027|31175
240317007282028|
240317007282029|
240317007282030|31175
240317007282031|
240317007282032|
240317007282033|
240317007291000|28512
240317007291001|28512
240317007291002|28512
240317007291003|31175
240317007291004|31175
240317007291005|28512
240317007291006|31175
240317007291007|28512
240317007291008|31175
240317007291009|31175
240317007291010|31175
240317007291011|31175
240317007291012|31175
240317007291013|31175
240317007291014|31175
240317007291015|31175
240317007291016|28512
240317007291017|31175
240317007292000|28512
240317007292001|28512
240317007292002|28512
240317007292003|28512
240317007292004|28512
240317007292005|65312
240317007292006|65312
240317007292007|65312
240317007292008|65312
240317007292009|65312
240317007301000|28512
240317007301001|28512
240317007301002|28512
240317007301003|28512
240317007301004|28512
240317007301005|28512
240317007301006|28512
240317007301007|28512
240317007301008|28512
240317007301009|65312
240317007301010|28512
240317007301011|28512
240317007301012|28512
240317007301013|28512
240317007302000|28512
240317007302001|28512
240317007302002|28512
240317007302003|28512
240317007302004|28512
240317007302005|28512
240317007302006|28512
240317007302007|28512
240317007302008|28512
240317007302009|28512
240317007311000|31175
240317007311001|31175
240317007311002|31175
240317007311003|31175
240317007311004|31175
240317007311005|31175
240317007311006|31175
240317007311007|31175
240317007311008|31175
240317007311009|31175
240317007311010|31175
240317007311011|31175
240317007311012|31175
240317007311013|31175
240317007311014|31175
240317007311015|31175
240317007311016|31175
240317007311017|31175
240317007311018|31175
240317007321000|31175
240317007321001|31175
240317007321002|
240317007321003|31175
240317007321004|
240317007321005|
240317007321006|31175
240317007321007|31175
240317007321008|31175
240317007321009|
240317007321010|
240317007321011|
240317007321012|31175
240317007321013|
240317007321014|31175
240317007321015|31175
240317007321016|31175
240317007321017|
240317007321018|
240317007322000|31175
240317007322001|31175
240317007322002|31175
240317007322003|31175
240317007322004|31175
240317007322005|31175
240317007331000|53325
240317007331001|31175
240317007331002|31175
240317007331003|31175
240317007331004|31175
240317007331005|31175
240317007331006|31175
240317007331007|31175
240317007332000|
240317007332001|31175
240317007332002|31175
240317007332003|31175
240317007332004|31175
240317007332005|31175
240317007332006|31175
240317007332007|31175
240317007332008|31175
240317007332009|31175
240317007333000|31175
240317007333001|31175
240317007333002|31175
240317007333003|31175
240317007333004|31175
240317007333005|
240317007333006|
240317007333007|
240317007333008|31175
240317007333009|31175
240317007333010|31175
240317007333011|31175
240317007333012|31175
240317007333013|31175
240317007333014|31175
240317007333015|31175
240317007333016|31175
240317007333017|31175
240317007333018|31175
240317008101000|
240317008101001|
240317008101002|53325
240317008101003|
240317008101004|53325
240317008101005|53325
240317008101006|
240317008101007|
240317008102000|53325
240317008102001|53325
240317008102002|53325
240317008102003|53325
240317008102004|53325
240317008102005|53325
240317008102006|53325
240317008102007|
240317008102008|
240317008102009|
240317008102010|
240317008102011|53325
240317008102012|53325
240317008103000|53325
240317008103001|53325
240317008103002|53325
240317008103003|53325
240317008103004|53325
240317008103005|
240317008103006|
240317008103007|
240317008103008|
240317008103009|53325
240317008111000|53325
240317008111001|53325
240317008111002|53325
240317008111003|53325
240317008111004|53325
240317008111005|53325
240317008111006|53325
240317008112000|53325
240317008112001|53325
240317008112002|53325
240317008112003|53325
240317008112004|53325
240317008112005|53325
240317008112006|53325
240317008112007|53325
240317008112008|53325
240317008112009|53325
240317008112010|53325
240317008112011|53325
240317008112012|28512
240317008112013|28512
240317008112014|53325
240317008112015|53325
240317008112016|28512
240317008112017|28512
240317008121000|53325
240317008121001|53325
240317008121002|53325
240317008121003|53325
240317008121004|53325
240317008121005|53325
240317008121006|53325
240317008121007|28512
240317008121008|28512
240317008121009|28512
240317008121010|53325
240317008121011|53325
240317008121012|53325
240317008121013|53325
240317008122000|53325
240317008122001|53325
240317008122002|53325
240317008122003|53325
240317008122004|53325
240317008122005|53325
240317008122006|53325
240317008122007|53325
240317008122008|53325
240317008122009|53325
240317008122010|28512
240317008122011|53325
240317008131000|
240317008131001|53325
240317008131002|53325
240317008131003|31175
240317008132000|53325
240317008132001|53325
240317008132002|53325
240317008132003|53325
240317008132004|53325
240317008132005|53325
240317008132006|53325
240317008132007|53325
240317008133000|53325
240317008133001|53325
240317008133002|
240317008133003|53325
240317008133004|53325
240317008133005|53325
240317008133006|53325
240317008134000|53325
240317008134001|53325
240317008134002|53325
240317008134003|53325
240317008134004|31175
240317008151000|32025
240317008151001|32025
240317008151002|32025
240317008151003|32025
240317008151004|32025
240317008151005|32025
240317008151006|32025
240317008151007|32025
240317008151008|32025
240317008151009|32025
240317008151010|32025
240317008151011|32025
240317008151012|32025
240317008151013|32025
240317008151014|32025
240317008151015|32025
240317008151016|32025
240317008151017|32025
240317008151018|32025
240317008152000|32025
240317008152001|32025
240317008152002|32025
240317008152003|32025
240317008152004|32025
240317008152005|32025
240317008153000|32025
240317008153001|32025
240317008153002|32025
240317008154000|32025
240317008154001|32025
240317008181000|32025
240317008181001|32025
240317008181002|32025
240317008181003|32025
240317008181004|32025
240317008181005|32025
240317008181006|32025
240317008181007|32025
240317008182000|32025
240317008182001|32025
240317008183000|32025
240317008183001|32025
240317008183002|32025
240317008184000|32025
240317008185000|32025
240317008185001|32025
240317008185002|32025
240317008185003|32025
240317008185004|32025
240317008191000|32025
240317008191001|32025
240317008191002|32025
240317008191003|32025
240317008191004|32025
240317008191005|32025
240317008191006|32025
240317008191007|32025
240317008191008|32025
240317008191009|32025
240317008192000|32025
240317008192001|32025
240317008192002|32025
240317008192003|32025
240317008192004|32025
240317008192005|32025
240317008192006|32025
240317008192007|32025
240317008192008|32025
240317008192009|32025
240317008192010|32025
240317008193000|32025
240317008193001|32025
240317008193002|32025
240317008193003|32025
240317008193004|32025
240317008201000|31175
240317008201001|31175
240317008201002|31175
240317008201003|31175
240317008201004|31175
240317008201005|31175
240317008201006|31175
240317008201007|31175
240317008201008|31175
240317008201009|31175
240317008201010|31175
240317008221000|31175
240317008221001|31175
240317008221002|31175
240317008221003|31175
240317008221004|31175
240317008221005|31175
240317008221006|31175
240317008231000|31175
240317008231001|
240317008231002|31175
240317008231003|31175
240317008231004|31175
240317008231005|31175
240317008231006|31175
240317008231007|31175
240317008231008|31175
240317008231009|31175
240317008231010|31175
240317008231011|31175
240317008231012|31175
240317008231013|31175
240317008231014|31175
240317008231015|31175
240317008231016|31175
240317008232000|31175
240317008232001|
240317008232002|31175
240317008241000|31175
240317008241001|31175
240317008241002|31175
240317008241003|31175
240317008241004|31175
240317008241005|31175
240317008241006|31175
240317008241007|31175
240317008241008|31175
240317008241009|31175
240317008241010|31175
240317008241011|31175
240317008241012|31175
240317008241013|31175
240317008241014|31175
240317008241015|31175
240317008241016|31175
240317008241017|31175
240317008241018|31175
240317008241019|31175
240317008241020|31175
240317008241021|31175
240317008241022|31175
240317008241023|31175
240317008241024|31175
240317008241025|31175
240317008241026|31175
240317008241027|31175
240317008241028|31175
240317008241029|31175
240317008241030|31175
240317008241031|31175
240317008241032|31175
240317008241033|31175
240317008241034|31175
240317008241035|31175
240317008241036|31175
240317008241037|31175
240317008241038|31175
240317008241039|31175
240317008241040|31175
240317008241041|31175
240317008241042|31175
240317008241043|31175
240317008241044|31175
240317008241045|31175
240317008241046|31175
240317008241047|31175
240317008241048|31175
240317008241049|31175
240317008241050|31175
240317008241051|31175
240317008241052|31175
240317008241053|31175
240317008241054|31175
240317008241055|31175
240317008241056|31175
240317008241057|31175
240317008241058|31175
240317008241059|31175
240317008241060|31175
240317008241061|31175
240317008241062|31175
240317008241063|31175
240317008261000|31175
240317008261001|31175
240317008261002|31175
240317008261003|31175
240317008261004|31175
240317008261005|31175
240317008261006|31175
240317008261007|31175
240317008261008|31175
240317008261009|31175
240317008261010|31175
240317008261011|31175
240317008261012|31175
240317008261013|31175
240317008261014|31175
240317008261015|31175
240317008262000|31175
240317008262001|31175
240317008262002|31175
240317008262003|31175
240317008262004|31175
240317008262005|31175
240317008262006|31175
240317008262007|31175
240317008262008|31175
240317008262009|31175
240317008262010|31175
240317008262011|31175
240317008262012|31175
240317008262013|31175
240317008262014|31175
240317008262015|31175
240317008262016|31175
240317008262017|31175
240317008262018|31175
240317008262019|31175
240317008262020|31175
240317008262021|31175
240317008262022|31175
240317008262023|31175
240317008262024|31175
240317008262025|31175
240317008262026|31175
240317008262027|31175
240317008262028|31175
240317008262029|31175
240317008262030|31175
240317008262031|31175
240317008262032|31175
240317008262033|31175
240317008262034|31175
240317008262035|31175
240317008262036|31175
240317008262037|31175
240317008263000|31175
240317008263001|31175
240317008263002|31175
240317008263003|31175
240317008263004|31175
240317008263005|31175
240317008263006|31175
240317008263007|31175
240317008263008|31175
240317008263009|31175
240317008263010|31175
240317008263011|31175
240317008263012|31175
240317008263013|31175
240317008263014|31175
240317008263015|31175
